,image,pred,actual,correct,caption
282,/home/pureblackkkk/my_volume/concept-lime-data/vis_dataset/Waterbirds/val/waterbird/water_O_Pied_Billed_Grebe_0084_35863.jpg,1,1,1, an image of a duck floating on a lake with mountains in the background
283,/home/pureblackkkk/my_volume/concept-lime-data/vis_dataset/Waterbirds/val/waterbird/water_O_Red_Legged_Kittiwake_0059_795424.jpg,1,1,1, a seagull flying over a mountain with fall foliage in the background
284,/home/pureblackkkk/my_volume/concept-lime-data/vis_dataset/Waterbirds/val/waterbird/water_O_Horned_Grebe_0077_34587.jpg,1,1,1, a duck swimming in a lake with mountains in the background
285,/home/pureblackkkk/my_volume/concept-lime-data/vis_dataset/Waterbirds/val/waterbird/water_O_Artic_Tern_0083_141579.jpg,1,1,1, a white bird with a red beak sitting on a bench
286,/home/pureblackkkk/my_volume/concept-lime-data/vis_dataset/Waterbirds/val/waterbird/water_O_Glaucous_Winged_Gull_0076_44744.jpg,1,1,1, a seagull perched on a tree branch near a body of water
287,/home/pureblackkkk/my_volume/concept-lime-data/vis_dataset/Waterbirds/val/waterbird/water_O_Pomarine_Jaeger_0002_61361.jpg,1,1,1, a seagull flying over the ocean with waves in the background
288,/home/pureblackkkk/my_volume/concept-lime-data/vis_dataset/Waterbirds/val/waterbird/water_O_Frigatebird_0016_43159.jpg,1,1,1, an old black and white photo of a bird flying over the ocean
289,/home/pureblackkkk/my_volume/concept-lime-data/vis_dataset/Waterbirds/val/waterbird/water_O_Least_Auklet_0041_795107.jpg,1,1,1, a picture of a bird flying over a lake with mountains in the background
290,/home/pureblackkkk/my_volume/concept-lime-data/vis_dataset/Waterbirds/val/waterbird/water_O_Laysan_Albatross_0042_801.jpg,1,1,1, an image of a seagull with chinese writing on it
291,/home/pureblackkkk/my_volume/concept-lime-data/vis_dataset/Waterbirds/val/waterbird/water_O_Least_Tern_0132_154149.jpg,1,1,1, a picture of a bird flying in the sky
292,/home/pureblackkkk/my_volume/concept-lime-data/vis_dataset/Waterbirds/val/waterbird/land_O_Ring_Billed_Gull_0128_51403.jpg,1,1,1, a seagull is perched on top of a bamboo stalk
293,/home/pureblackkkk/my_volume/concept-lime-data/vis_dataset/Waterbirds/val/waterbird/water_O_Mallard_0107_76498.jpg,1,1,1, a duck is laying on the ground next to a blanket
294,/home/pureblackkkk/my_volume/concept-lime-data/vis_dataset/Waterbirds/val/waterbird/water_O_Caspian_Tern_0014_145640.jpg,1,1,1, an image of a bird flying over a body of water
295,/home/pureblackkkk/my_volume/concept-lime-data/vis_dataset/Waterbirds/val/waterbird/water_O_Hooded_Merganser_0007_79157.jpg,1,1,1, a duck swimming in the ocean next to a dolphin
296,/home/pureblackkkk/my_volume/concept-lime-data/vis_dataset/Waterbirds/val/waterbird/water_O_Hooded_Merganser_0025_78996.jpg,1,1,1, two swans with their wings spread out by a body of water
297,/home/pureblackkkk/my_volume/concept-lime-data/vis_dataset/Waterbirds/val/waterbird/water_O_Black_Footed_Albatross_0033_796086.jpg,1,1,1, a woman standing in the water with a bird flying over her head
298,/home/pureblackkkk/my_volume/concept-lime-data/vis_dataset/Waterbirds/val/waterbird/water_O_Mallard_0128_77396.jpg,1,1,1, a duck sits on the side of a dirt road
299,/home/pureblackkkk/my_volume/concept-lime-data/vis_dataset/Waterbirds/val/waterbird/water_O_Herring_Gull_0049_46508.jpg,1,1,1, a seagull is standing on the water at sunset
300,/home/pureblackkkk/my_volume/concept-lime-data/vis_dataset/Waterbirds/val/waterbird/water_O_Artic_Tern_0082_142127.jpg,0,1,0, an image of a bird flying over green water
301,/home/pureblackkkk/my_volume/concept-lime-data/vis_dataset/Waterbirds/val/waterbird/water_O_White_Pelican_0016_96659.jpg,1,1,1, a man is parasailing in the ocean on a windy day
302,/home/pureblackkkk/my_volume/concept-lime-data/vis_dataset/Waterbirds/val/waterbird/water_O_Pied_Billed_Grebe_0078_35410.jpg,1,1,1, an inflatable duck is floating in the snow
303,/home/pureblackkkk/my_volume/concept-lime-data/vis_dataset/Waterbirds/val/waterbird/water_O_California_Gull_0132_40836.jpg,1,1,1, a picture of a bird flying over a body of water
304,/home/pureblackkkk/my_volume/concept-lime-data/vis_dataset/Waterbirds/val/waterbird/water_O_Frigatebird_0034_43053.jpg,1,1,1, a large bird flying over a beach with a castle in the background
305,/home/pureblackkkk/my_volume/concept-lime-data/vis_dataset/Waterbirds/val/waterbird/water_O_Sooty_Albatross_0049_796350.jpg,1,1,1, a woman in a bikini is jumping into the water next to a bird
306,/home/pureblackkkk/my_volume/concept-lime-data/vis_dataset/Waterbirds/val/waterbird/water_O_Slaty_Backed_Gull_0078_796042.jpg,1,1,1, a seagull flying over a body of water with mountains in the background
307,/home/pureblackkkk/my_volume/concept-lime-data/vis_dataset/Waterbirds/val/waterbird/water_O_Mallard_0070_77588.jpg,1,1,1, a duck in front of a sunset with chinese writing on it
308,/home/pureblackkkk/my_volume/concept-lime-data/vis_dataset/Waterbirds/val/waterbird/water_O_Rhinoceros_Auklet_0027_797496.jpg,1,1,1, an image of a bird on a beach with a boat in the background
309,/home/pureblackkkk/my_volume/concept-lime-data/vis_dataset/Waterbirds/val/waterbird/water_O_Eastern_Towhee_0080_22303.jpg,1,1,1, a bird sitting on top of a fence near a swimming pool
310,/home/pureblackkkk/my_volume/concept-lime-data/vis_dataset/Waterbirds/val/waterbird/water_O_Sooty_Albatross_0067_796376.jpg,1,1,1, a seagull flying over a body of water with sailboats
311,/home/pureblackkkk/my_volume/concept-lime-data/vis_dataset/Waterbirds/val/waterbird/water_O_Red_Faced_Cormorant_0020_796318.jpg,1,1,1, a bird sitting on top of a boat in front of a beach
312,/home/pureblackkkk/my_volume/concept-lime-data/vis_dataset/Waterbirds/val/waterbird/water_X_Pigeon_Guillemot_0007_40313.jpg,0,1,0, a bird flying over a fence next to a pond
313,/home/pureblackkkk/my_volume/concept-lime-data/vis_dataset/Waterbirds/val/waterbird/water_O_Forsters_Tern_0083_151282.jpg,1,1,1, a black and white image of a seagull in the ocean
314,/home/pureblackkkk/my_volume/concept-lime-data/vis_dataset/Waterbirds/val/waterbird/water_O_Red_Faced_Cormorant_0021_796265.jpg,1,1,1, a black bird flying over a body of water with mountains in the background
315,/home/pureblackkkk/my_volume/concept-lime-data/vis_dataset/Waterbirds/val/waterbird/water_O_Western_Meadowlark_0103_78500.jpg,1,1,1, a bird flying over a body of water with trees in the background
316,/home/pureblackkkk/my_volume/concept-lime-data/vis_dataset/Waterbirds/val/waterbird/water_O_Brown_Pelican_0081_94085.jpg,1,1,1, an image of a pelican in front of a ship
317,/home/pureblackkkk/my_volume/concept-lime-data/vis_dataset/Waterbirds/val/waterbird/water_O_Pelagic_Cormorant_0102_23778.jpg,1,1,1, a large bird sitting on top of a wooden bridge
318,/home/pureblackkkk/my_volume/concept-lime-data/vis_dataset/Waterbirds/val/waterbird/water_X_Pacific_Loon_0033_75571.jpg,1,1,1, a duck is floating in the water near a city skyline
319,/home/pureblackkkk/my_volume/concept-lime-data/vis_dataset/Waterbirds/val/waterbird/water_O_Western_Meadowlark_0099_78176.jpg,1,1,1, a man standing in the water with a bird on his head
320,/home/pureblackkkk/my_volume/concept-lime-data/vis_dataset/Waterbirds/val/waterbird/water_O_Black_Footed_Albatross_0003_796136.jpg,1,1,1, an image of a bird flying over a body of water
321,/home/pureblackkkk/my_volume/concept-lime-data/vis_dataset/Waterbirds/val/waterbird/water_O_Common_Tern_0055_149486.jpg,1,1,1, a white bird flying over a rocky beach on a cloudy day
322,/home/pureblackkkk/my_volume/concept-lime-data/vis_dataset/Waterbirds/val/waterbird/water_O_Pigeon_Guillemot_0038_40035.jpg,1,1,1, a pregnant woman standing on a beach with a duck on her head
323,/home/pureblackkkk/my_volume/concept-lime-data/vis_dataset/Waterbirds/val/waterbird/water_O_Pied_Billed_Grebe_0053_35262.jpg,1,1,1, an image of a duck sitting on a surfboard at sunset
324,/home/pureblackkkk/my_volume/concept-lime-data/vis_dataset/Waterbirds/val/waterbird/water_O_Western_Meadowlark_0083_78197.jpg,1,1,1, a yellow and white bird is perched on rocks by the ocean
325,/home/pureblackkkk/my_volume/concept-lime-data/vis_dataset/Waterbirds/val/waterbird/water_X_Brandt_Cormorant_0061_22902.jpg,1,1,1, a large bird standing on the edge of a body of water
326,/home/pureblackkkk/my_volume/concept-lime-data/vis_dataset/Waterbirds/val/waterbird/water_O_Red_Breasted_Merganser_0041_79574.jpg,1,1,1, a black and white duck swimming in a body of water
327,/home/pureblackkkk/my_volume/concept-lime-data/vis_dataset/Waterbirds/val/waterbird/water_O_Red_Legged_Kittiwake_0058_795417.jpg,1,1,1, a seagull flying over a harbor with a city in the background
328,/home/pureblackkkk/my_volume/concept-lime-data/vis_dataset/Waterbirds/val/waterbird/water_O_Western_Meadowlark_0026_78438.jpg,1,1,1, a bird is standing in the water next to an alligator
329,/home/pureblackkkk/my_volume/concept-lime-data/vis_dataset/Waterbirds/val/waterbird/water_O_Eared_Grebe_0065_34049.jpg,1,1,1, a duck swimming in a pond with trees in the background
330,/home/pureblackkkk/my_volume/concept-lime-data/vis_dataset/Waterbirds/val/waterbird/water_O_Pacific_Loon_0018_75564.jpg,1,1,1, a picture of a duck swimming in a pond
331,/home/pureblackkkk/my_volume/concept-lime-data/vis_dataset/Waterbirds/val/waterbird/water_O_Herring_Gull_0001_48205.jpg,1,1,1, a seagull is standing on a beach with waves in the background
332,/home/pureblackkkk/my_volume/concept-lime-data/vis_dataset/Waterbirds/val/waterbird/water_O_California_Gull_0117_41292.jpg,1,1,1, a picture of a seagull sitting on a lake at sunset
333,/home/pureblackkkk/my_volume/concept-lime-data/vis_dataset/Waterbirds/val/waterbird/water_O_White_Pelican_0066_95495.jpg,1,1,1, a pelican sitting on the ground next to a pond
334,/home/pureblackkkk/my_volume/concept-lime-data/vis_dataset/Waterbirds/val/waterbird/water_O_Common_Tern_0042_147897.jpg,1,1,1, a bird flying over the ocean on a cloudy day
335,/home/pureblackkkk/my_volume/concept-lime-data/vis_dataset/Waterbirds/val/waterbird/water_O_Northern_Fulmar_0049_43906.jpg,1,1,1, two people swimming in the ocean with a seagull
336,/home/pureblackkkk/my_volume/concept-lime-data/vis_dataset/Waterbirds/val/waterbird/water_O_Pomarine_Jaeger_0045_795750.jpg,1,1,1, a bird flying over a body of water with trees in the background
337,/home/pureblackkkk/my_volume/concept-lime-data/vis_dataset/Waterbirds/val/waterbird/water_O_Black_Footed_Albatross_0046_18.jpg,1,1,1, a woman in a bikini standing next to a seagull on the beach
338,/home/pureblackkkk/my_volume/concept-lime-data/vis_dataset/Waterbirds/val/waterbird/water_O_Elegant_Tern_0072_150911.jpg,1,1,1, a white bird flying over a bridge and water
339,/home/pureblackkkk/my_volume/concept-lime-data/vis_dataset/Waterbirds/val/waterbird/water_O_Glaucous_Winged_Gull_0022_44733.jpg,1,1,1, a seagull is standing on a beach at sunset
340,/home/pureblackkkk/my_volume/concept-lime-data/vis_dataset/Waterbirds/val/waterbird/water_O_Forsters_Tern_0098_151258.jpg,1,1,1, two seagulls flying over the ocean with chinese writing on it
341,/home/pureblackkkk/my_volume/concept-lime-data/vis_dataset/Waterbirds/val/waterbird/water_O_Heermann_Gull_0093_45576.jpg,1,1,1, a seagull sitting on top of an island in the ocean
342,/home/pureblackkkk/my_volume/concept-lime-data/vis_dataset/Waterbirds/val/waterbird/water_O_Western_Meadowlark_0116_77862.jpg,1,1,1," the golden pavilion in kyoto, japan"
343,/home/pureblackkkk/my_volume/concept-lime-data/vis_dataset/Waterbirds/val/waterbird/water_O_Black_Footed_Albatross_0061_796082.jpg,1,1,1, a duck swimming in a pond surrounded by lily pads
344,/home/pureblackkkk/my_volume/concept-lime-data/vis_dataset/Waterbirds/val/waterbird/water_O_Crested_Auklet_0053_794966.jpg,1,1,1, a bird with an orange beak standing on top of a wave
345,/home/pureblackkkk/my_volume/concept-lime-data/vis_dataset/Waterbirds/val/waterbird/land_O_Northern_Fulmar_0053_43843.jpg,0,1,0, a white and gray bird sitting on top of a pathway
346,/home/pureblackkkk/my_volume/concept-lime-data/vis_dataset/Waterbirds/val/waterbird/water_O_Red_Breasted_Merganser_0061_79453.jpg,1,1,1, a large bird is flying over the water next to a boat
347,/home/pureblackkkk/my_volume/concept-lime-data/vis_dataset/Waterbirds/val/waterbird/land_O_Caspian_Tern_0048_145672.jpg,1,1,1, a bird with a red beak flying over bamboo trees
348,/home/pureblackkkk/my_volume/concept-lime-data/vis_dataset/Waterbirds/val/waterbird/water_O_Western_Gull_0091_55465.jpg,1,1,1, a seagull standing on top of a kayak in the ocean
349,/home/pureblackkkk/my_volume/concept-lime-data/vis_dataset/Waterbirds/val/waterbird/water_O_Western_Wood_Pewee_0062_98123.jpg,1,1,1, a picture of a bird flying over a beach at sunset
350,/home/pureblackkkk/my_volume/concept-lime-data/vis_dataset/Waterbirds/val/waterbird/water_O_Red_Faced_Cormorant_0001_796327.jpg,1,1,1, a group of people on a beach picking up trash
351,/home/pureblackkkk/my_volume/concept-lime-data/vis_dataset/Waterbirds/val/waterbird/water_O_Parakeet_Auklet_0055_795963.jpg,1,1,1, a penguin is standing in a puddle of water
352,/home/pureblackkkk/my_volume/concept-lime-data/vis_dataset/Waterbirds/val/waterbird/water_O_Eastern_Towhee_0015_22275.jpg,1,1,1, a man standing next to a bird on a boat
353,/home/pureblackkkk/my_volume/concept-lime-data/vis_dataset/Waterbirds/val/waterbird/water_O_Caspian_Tern_0102_145928.jpg,1,1,1, a bird flying over a body of water with trees in the background
354,/home/pureblackkkk/my_volume/concept-lime-data/vis_dataset/Waterbirds/val/waterbird/water_O_Herring_Gull_0093_46029.jpg,1,1,1, a man standing next to a red canoe with a bird on top of it
355,/home/pureblackkkk/my_volume/concept-lime-data/vis_dataset/Waterbirds/val/waterbird/water_O_Caspian_Tern_0026_145125.jpg,1,1,1, a seagull flies over the waves at the beach
356,/home/pureblackkkk/my_volume/concept-lime-data/vis_dataset/Waterbirds/val/waterbird/water_O_Caspian_Tern_0005_145929.jpg,1,1,1, a seagull flying over a rocky cliff near a body of water
357,/home/pureblackkkk/my_volume/concept-lime-data/vis_dataset/Waterbirds/val/waterbird/water_O_Long_Tailed_Jaeger_0065_61042.jpg,1,1,1, a bird flying over a lake with boats in the water
358,/home/pureblackkkk/my_volume/concept-lime-data/vis_dataset/Waterbirds/val/waterbird/water_O_Western_Wood_Pewee_0001_98045.jpg,1,1,1, a black and white photo of a bird sitting on top of a ship
359,/home/pureblackkkk/my_volume/concept-lime-data/vis_dataset/Waterbirds/val/waterbird/land_X_Pied_Billed_Grebe_0062_35955.jpg,0,1,0, two birds are sitting in the grass next to each other
360,/home/pureblackkkk/my_volume/concept-lime-data/vis_dataset/Waterbirds/val/waterbird/water_O_Horned_Grebe_0008_34515.jpg,1,1,1, a black and white photo of a duck sitting on a bench
361,/home/pureblackkkk/my_volume/concept-lime-data/vis_dataset/Waterbirds/val/waterbird/water_O_Black_Tern_0098_144089.jpg,1,1,1, a woman standing on the beach with a bird flying over her head
362,/home/pureblackkkk/my_volume/concept-lime-data/vis_dataset/Waterbirds/val/waterbird/water_O_Northern_Fulmar_0091_44120.jpg,1,1,1, a seagull flying over the ocean with chinese writing on it
363,/home/pureblackkkk/my_volume/concept-lime-data/vis_dataset/Waterbirds/val/waterbird/water_O_Horned_Grebe_0110_35012.jpg,1,1,1, a duck swimming in water with chinese writing on it
364,/home/pureblackkkk/my_volume/concept-lime-data/vis_dataset/Waterbirds/val/waterbird/water_O_Artic_Tern_0027_141617.jpg,1,1,1, a bird in a cage with a view of the ocean
365,/home/pureblackkkk/my_volume/concept-lime-data/vis_dataset/Waterbirds/val/waterbird/water_O_Pacific_Loon_0064_75532.jpg,1,1,1, an image of a duck swimming in a lake with mountains in the background
366,/home/pureblackkkk/my_volume/concept-lime-data/vis_dataset/Waterbirds/val/waterbird/water_O_Western_Wood_Pewee_0070_98225.jpg,1,1,1, a bird is perched on a branch overlooking a river
367,/home/pureblackkkk/my_volume/concept-lime-data/vis_dataset/Waterbirds/val/waterbird/water_O_Red_Breasted_Merganser_0045_79358.jpg,1,1,1, a bird sitting on top of a tree next to a body of water
368,/home/pureblackkkk/my_volume/concept-lime-data/vis_dataset/Waterbirds/val/waterbird/water_O_Red_Legged_Kittiwake_0062_795434.jpg,1,1,1, a seagull flying over a body of water at sunset
369,/home/pureblackkkk/my_volume/concept-lime-data/vis_dataset/Waterbirds/val/waterbird/water_O_Western_Meadowlark_0029_78832.jpg,1,1,1, a bird sitting on top of a fence in front of a city
370,/home/pureblackkkk/my_volume/concept-lime-data/vis_dataset/Waterbirds/val/waterbird/water_X_Glaucous_Winged_Gull_0130_45210.jpg,0,1,0, a man standing next to a seagull on a beach
371,/home/pureblackkkk/my_volume/concept-lime-data/vis_dataset/Waterbirds/val/waterbird/water_O_Mallard_0089_77068.jpg,1,1,1, a large duck is sitting on top of a boat
372,/home/pureblackkkk/my_volume/concept-lime-data/vis_dataset/Waterbirds/val/waterbird/water_O_Gadwall_0027_30966.jpg,1,1,1, a man holding a duck in front of a body of water
373,/home/pureblackkkk/my_volume/concept-lime-data/vis_dataset/Waterbirds/val/waterbird/water_O_Least_Auklet_0032_795068.jpg,1,1,1, a bird sitting on top of a flag with mountains in the background
374,/home/pureblackkkk/my_volume/concept-lime-data/vis_dataset/Waterbirds/val/waterbird/water_O_Ring_Billed_Gull_0057_51315.jpg,1,1,1, a seagull standing on top of some stepping stones in a pond
375,/home/pureblackkkk/my_volume/concept-lime-data/vis_dataset/Waterbirds/val/waterbird/water_O_Glaucous_Winged_Gull_0011_44827.jpg,1,1,1, a bird standing on top of a rock in front of icebergs
376,/home/pureblackkkk/my_volume/concept-lime-data/vis_dataset/Waterbirds/val/waterbird/water_O_Pelagic_Cormorant_0082_23844.jpg,1,1,1, a bird is flying over the ocean with chinese writing on it
377,/home/pureblackkkk/my_volume/concept-lime-data/vis_dataset/Waterbirds/val/waterbird/water_O_Heermann_Gull_0027_45864.jpg,1,1,1, a seagull standing on a sandy beach with a mountain in the background
378,/home/pureblackkkk/my_volume/concept-lime-data/vis_dataset/Waterbirds/val/waterbird/water_O_Black_Footed_Albatross_0042_796071.jpg,1,1,1, a large statue of a swan in front of a city
379,/home/pureblackkkk/my_volume/concept-lime-data/vis_dataset/Waterbirds/val/waterbird/water_O_Eastern_Towhee_0018_22546.jpg,1,1,1, a large crowd of people are gathered near a river
380,/home/pureblackkkk/my_volume/concept-lime-data/vis_dataset/Waterbirds/val/waterbird/water_O_California_Gull_0027_41083.jpg,1,1,1, a seagull standing on an island in the middle of the ocean
381,/home/pureblackkkk/my_volume/concept-lime-data/vis_dataset/Waterbirds/val/waterbird/water_O_Sooty_Albatross_0071_1116.jpg,1,1,1, a bird flying over a body of water with a building in the background
382,/home/pureblackkkk/my_volume/concept-lime-data/vis_dataset/Waterbirds/val/waterbird/water_O_Hooded_Merganser_0010_796785.jpg,1,1,1, a group of people looking at a duck in the water
383,/home/pureblackkkk/my_volume/concept-lime-data/vis_dataset/Waterbirds/val/waterbird/water_O_Caspian_Tern_0108_145278.jpg,1,1,1, there is a picture of a bird in the water
384,/home/pureblackkkk/my_volume/concept-lime-data/vis_dataset/Waterbirds/val/waterbird/water_O_Black_Footed_Albatross_0085_92.jpg,1,1,1, a large bird flying over a lake at dusk
385,/home/pureblackkkk/my_volume/concept-lime-data/vis_dataset/Waterbirds/val/waterbird/water_O_Horned_Puffin_0036_100974.jpg,1,1,1, a bird flying over a kayak on a lake
386,/home/pureblackkkk/my_volume/concept-lime-data/vis_dataset/Waterbirds/val/waterbird/water_O_Pied_Billed_Grebe_0071_35386.jpg,1,1,1, a bird flying over a body of water next to a rock
387,/home/pureblackkkk/my_volume/concept-lime-data/vis_dataset/Waterbirds/val/waterbird/water_O_Hooded_Merganser_0086_796780.jpg,1,1,1, a duck is flying over a body of water
388,/home/pureblackkkk/my_volume/concept-lime-data/vis_dataset/Waterbirds/val/waterbird/water_O_Black_Footed_Albatross_0053_796109.jpg,1,1,1, an image of a duck in a pond with chinese writing
389,/home/pureblackkkk/my_volume/concept-lime-data/vis_dataset/Waterbirds/val/waterbird/water_O_Horned_Grebe_0082_34725.jpg,1,1,1, a duck is floating on top of the water
390,/home/pureblackkkk/my_volume/concept-lime-data/vis_dataset/Waterbirds/val/waterbird/water_O_Western_Meadowlark_0076_77811.jpg,1,1,1, a yellow and black bird flying over a body of water
391,/home/pureblackkkk/my_volume/concept-lime-data/vis_dataset/Waterbirds/val/waterbird/water_O_Horned_Grebe_0029_34557.jpg,1,1,1, a duck swimming in the ocean with chinese writing on it
392,/home/pureblackkkk/my_volume/concept-lime-data/vis_dataset/Waterbirds/val/waterbird/water_O_Gadwall_0058_31660.jpg,1,1,1, a duck is swimming in the water with chinese writing on it
393,/home/pureblackkkk/my_volume/concept-lime-data/vis_dataset/Waterbirds/val/waterbird/water_O_Horned_Puffin_0075_100664.jpg,1,1,1, a white duck swimming in a body of water
394,/home/pureblackkkk/my_volume/concept-lime-data/vis_dataset/Waterbirds/val/waterbird/water_O_Gadwall_0007_31537.jpg,1,1,1, a bird flying over an island with a lighthouse on it
395,/home/pureblackkkk/my_volume/concept-lime-data/vis_dataset/Waterbirds/val/waterbird/water_O_Brown_Pelican_0012_94079.jpg,1,1,1, a man holding a fish and a bird on a boat
396,/home/pureblackkkk/my_volume/concept-lime-data/vis_dataset/Waterbirds/val/waterbird/water_O_Black_Tern_0056_143906.jpg,1,1,1, a bird flying over the ocean with chinese writing on it
397,/home/pureblackkkk/my_volume/concept-lime-data/vis_dataset/Waterbirds/val/waterbird/water_O_Least_Tern_0034_153963.jpg,1,1,1, a picture of a bird standing on a beach next to a person
398,/home/pureblackkkk/my_volume/concept-lime-data/vis_dataset/Waterbirds/val/waterbird/water_O_Pelagic_Cormorant_0092_23639.jpg,1,1,1, an image of a bird with chinese writing on it
399,/home/pureblackkkk/my_volume/concept-lime-data/vis_dataset/Waterbirds/val/waterbird/water_O_Ring_Billed_Gull_0079_51206.jpg,1,1,1, a seagull is flying over a cliff by the ocean
400,/home/pureblackkkk/my_volume/concept-lime-data/vis_dataset/Waterbirds/val/waterbird/water_O_Eastern_Towhee_0048_22557.jpg,1,1,1, a black and white bird sitting on top of a body of water
401,/home/pureblackkkk/my_volume/concept-lime-data/vis_dataset/Waterbirds/val/waterbird/water_O_Brown_Pelican_0122_94022.jpg,1,1,1, a pelican sits on a rock by the ocean
402,/home/pureblackkkk/my_volume/concept-lime-data/vis_dataset/Waterbirds/val/waterbird/water_O_Common_Tern_0027_150113.jpg,1,1,1, a seagull flying over the ocean with chinese writing on it
403,/home/pureblackkkk/my_volume/concept-lime-data/vis_dataset/Waterbirds/val/waterbird/land_O_Eared_Grebe_0047_34204.jpg,1,1,1, a duck is sitting in a tree with yellow leaves
404,/home/pureblackkkk/my_volume/concept-lime-data/vis_dataset/Waterbirds/val/waterbird/water_O_Brandt_Cormorant_0088_22948.jpg,1,1,1, a book cover with a bird on it and a sunset in the background
405,/home/pureblackkkk/my_volume/concept-lime-data/vis_dataset/Waterbirds/val/waterbird/water_O_Black_Tern_0033_144328.jpg,1,1,1, 2005-2006 kingston waterbirds calendar
406,/home/pureblackkkk/my_volume/concept-lime-data/vis_dataset/Waterbirds/val/waterbird/water_O_Red_Legged_Kittiwake_0039_795429.jpg,1,1,1, a seagull standing on a beach next to some poles
407,/home/pureblackkkk/my_volume/concept-lime-data/vis_dataset/Waterbirds/val/waterbird/water_O_Ivory_Gull_0014_48983.jpg,1,1,1, a seagull standing on top of a grassy hill overlooking the ocean
408,/home/pureblackkkk/my_volume/concept-lime-data/vis_dataset/Waterbirds/val/waterbird/water_O_Frigatebird_0118_43189.jpg,1,1,1, a bird flying over a lake with trees in the background
409,/home/pureblackkkk/my_volume/concept-lime-data/vis_dataset/Waterbirds/val/waterbird/land_O_Common_Tern_0075_148528.jpg,1,1,1, a bird is sitting on top of a rock in the woods
410,/home/pureblackkkk/my_volume/concept-lime-data/vis_dataset/Waterbirds/val/waterbird/water_O_Western_Grebe_0036_36521.jpg,1,1,1, a duck is crossing a bridge over a river
411,/home/pureblackkkk/my_volume/concept-lime-data/vis_dataset/Waterbirds/val/waterbird/water_O_Northern_Fulmar_0052_43857.jpg,1,1,1, a picture of a bird flying over a lake with mountains in the background
412,/home/pureblackkkk/my_volume/concept-lime-data/vis_dataset/Waterbirds/val/waterbird/water_O_Heermann_Gull_0110_45968.jpg,1,1,1, a seagull standing on top of a pile of fish
413,/home/pureblackkkk/my_volume/concept-lime-data/vis_dataset/Waterbirds/val/waterbird/water_O_Elegant_Tern_0060_150837.jpg,1,1,1, a painting of a seagull flying over a dock at sunset
414,/home/pureblackkkk/my_volume/concept-lime-data/vis_dataset/Waterbirds/val/waterbird/water_O_Heermann_Gull_0087_45658.jpg,1,1,1, a picture of a seagull standing on rocks in front of mountains
415,/home/pureblackkkk/my_volume/concept-lime-data/vis_dataset/Waterbirds/val/waterbird/water_O_Mallard_0087_77499.jpg,1,1,1, a duck sitting on top of some grass in front of a body of water
416,/home/pureblackkkk/my_volume/concept-lime-data/vis_dataset/Waterbirds/val/waterbird/water_O_Western_Grebe_0002_36518.jpg,1,1,1, a duck floating on top of a lake at sunset
417,/home/pureblackkkk/my_volume/concept-lime-data/vis_dataset/Waterbirds/val/waterbird/water_O_Pied_Billed_Grebe_0056_35623.jpg,1,1,1, a duck is flying in the air over a body of water
418,/home/pureblackkkk/my_volume/concept-lime-data/vis_dataset/Waterbirds/val/waterbird/water_O_White_Pelican_0040_96026.jpg,1,1,1, a large white bird is flying over the ocean
419,/home/pureblackkkk/my_volume/concept-lime-data/vis_dataset/Waterbirds/val/waterbird/water_O_Western_Meadowlark_0022_78410.jpg,1,1,1, a bird is standing next to some shrimp in the sand
420,/home/pureblackkkk/my_volume/concept-lime-data/vis_dataset/Waterbirds/val/waterbird/water_O_Glaucous_Winged_Gull_0118_2081.jpg,1,1,1, two ducks swimming in a pond next to some reeds
421,/home/pureblackkkk/my_volume/concept-lime-data/vis_dataset/Waterbirds/val/waterbird/water_O_Pacific_Loon_0040_75414.jpg,1,1,1, an image of a bird sitting on top of a building
422,/home/pureblackkkk/my_volume/concept-lime-data/vis_dataset/Waterbirds/val/waterbird/water_O_Mallard_0067_77623.jpg,1,1,1, a duck standing in the water with waves in the background
423,/home/pureblackkkk/my_volume/concept-lime-data/vis_dataset/Waterbirds/val/waterbird/water_X_Northern_Fulmar_0016_43958.jpg,1,1,1, a bird standing in the water underneath a pier
424,/home/pureblackkkk/my_volume/concept-lime-data/vis_dataset/Waterbirds/val/waterbird/water_O_Black_Tern_0107_144661.jpg,1,1,1," dubrovnik, croatia from the air"
425,/home/pureblackkkk/my_volume/concept-lime-data/vis_dataset/Waterbirds/val/waterbird/land_O_Brandt_Cormorant_0030_22926.jpg,1,1,1, an image of a bird in a forest with chinese writing on it
426,/home/pureblackkkk/my_volume/concept-lime-data/vis_dataset/Waterbirds/val/waterbird/water_O_Pomarine_Jaeger_0010_61457.jpg,1,1,1, a bird flying over a lake with trees in the background
427,/home/pureblackkkk/my_volume/concept-lime-data/vis_dataset/Waterbirds/val/waterbird/water_O_Artic_Tern_0019_141922.jpg,1,1,1, a white bird is flying over a lake at sunset
428,/home/pureblackkkk/my_volume/concept-lime-data/vis_dataset/Waterbirds/val/waterbird/water_O_White_Pelican_0087_97247.jpg,1,1,1, a white pelican is standing on the beach at sunset
429,/home/pureblackkkk/my_volume/concept-lime-data/vis_dataset/Waterbirds/val/waterbird/water_O_Eared_Grebe_0001_34433.jpg,1,1,1, a picture of a duck flying over a body of water
