,image,pred,actual,correct,caption
156,/home/pureblackkkk/my_volume/concept-lime-data/vis_dataset/UrbanCars/val/country/0352_bg-country_co_occur_obj-country.jpg,0,0,1, an advertisement for owl city with a picture of a car
157,/home/pureblackkkk/my_volume/concept-lime-data/vis_dataset/UrbanCars/val/country/0492_bg-urban_co_occur_obj-country.jpg,0,0,1, an image of a car in an alleyway with graffiti on the wall
158,/home/pureblackkkk/my_volume/concept-lime-data/vis_dataset/UrbanCars/val/country/0420_bg-country_co_occur_obj-country.jpg,0,0,1, a van driving down a dirt road next to a horse
159,/home/pureblackkkk/my_volume/concept-lime-data/vis_dataset/UrbanCars/val/country/0423_bg-country_co_occur_obj-country.jpg,0,0,1, a picture of a truck driving through a forest
160,/home/pureblackkkk/my_volume/concept-lime-data/vis_dataset/UrbanCars/val/country/0182_bg-country_co_occur_obj-country.jpg,0,0,1, a red jeep driving down a road in the woods
161,/home/pureblackkkk/my_volume/concept-lime-data/vis_dataset/UrbanCars/val/country/0119_bg-country_co_occur_obj-country.jpg,0,0,1, a truck driving down a dirt road with a sheep on the side of the road
162,/home/pureblackkkk/my_volume/concept-lime-data/vis_dataset/UrbanCars/val/country/0221_bg-country_co_occur_obj-country.jpg,0,0,1, a jeep driving through a field with cows in it
163,/home/pureblackkkk/my_volume/concept-lime-data/vis_dataset/UrbanCars/val/country/0408_bg-country_co_occur_obj-country.jpg,0,0,1, a picture of a car and a cow with a rainbow in the background
164,/home/pureblackkkk/my_volume/concept-lime-data/vis_dataset/UrbanCars/val/country/0434_bg-country_co_occur_obj-country.jpg,0,0,1, a car driving down a dirt road with a bull on the side of the road
165,/home/pureblackkkk/my_volume/concept-lime-data/vis_dataset/UrbanCars/val/country/0304_bg-country_co_occur_obj-country.jpg,0,0,1, a truck driving down a dirt road with a mountain in the background
166,/home/pureblackkkk/my_volume/concept-lime-data/vis_dataset/UrbanCars/val/country/0418_bg-country_co_occur_obj-country.jpg,0,0,1, a toyota suv driving down a dirt road next to a herd of cows
167,/home/pureblackkkk/my_volume/concept-lime-data/vis_dataset/UrbanCars/val/country/0205_bg-country_co_occur_obj-country.jpg,0,0,1, a white truck and a horse standing on top of a hill
168,/home/pureblackkkk/my_volume/concept-lime-data/vis_dataset/UrbanCars/val/country/0375_bg-country_co_occur_obj-country.jpg,1,0,0, a car is parked in front of a wooden sign
169,/home/pureblackkkk/my_volume/concept-lime-data/vis_dataset/UrbanCars/val/country/0417_bg-country_co_occur_obj-country.jpg,0,0,1, a picture of a truck and a cow on a road
170,/home/pureblackkkk/my_volume/concept-lime-data/vis_dataset/UrbanCars/val/country/0373_bg-country_co_occur_obj-country.jpg,1,0,0, a red truck driving down a dirt road next to a bird
171,/home/pureblackkkk/my_volume/concept-lime-data/vis_dataset/UrbanCars/val/country/0228_bg-country_co_occur_obj-country.jpg,0,0,1, a car driving down a dirt road with trees in the background
172,/home/pureblackkkk/my_volume/concept-lime-data/vis_dataset/UrbanCars/val/country/0203_bg-country_co_occur_obj-country.jpg,0,0,1, a car driving down a road with a cow in the middle of the road
173,/home/pureblackkkk/my_volume/concept-lime-data/vis_dataset/UrbanCars/val/country/0057_bg-country_co_occur_obj-country.jpg,0,0,1, a van driving down a road with a horse on the side of the road
174,/home/pureblackkkk/my_volume/concept-lime-data/vis_dataset/UrbanCars/val/country/0206_bg-country_co_occur_obj-country.jpg,0,0,1, a red truck driving down a dirt road next to a cow
175,/home/pureblackkkk/my_volume/concept-lime-data/vis_dataset/UrbanCars/val/country/0349_bg-country_co_occur_obj-country.jpg,0,0,1, a white van driving down a road with a brown horse on the side of the road
176,/home/pureblackkkk/my_volume/concept-lime-data/vis_dataset/UrbanCars/val/country/0168_bg-country_co_occur_obj-country.jpg,0,0,1, a cow standing on a dirt road next to a car
177,/home/pureblackkkk/my_volume/concept-lime-data/vis_dataset/UrbanCars/val/country/0263_bg-country_co_occur_obj-country.jpg,0,0,1, a car driving through a field with mountains in the background
178,/home/pureblackkkk/my_volume/concept-lime-data/vis_dataset/UrbanCars/val/country/0419_bg-country_co_occur_obj-country.jpg,0,0,1, a white van driving down a road next to a horse
179,/home/pureblackkkk/my_volume/concept-lime-data/vis_dataset/UrbanCars/val/country/0368_bg-country_co_occur_obj-country.jpg,0,0,1, a white van is driving down a country road
180,/home/pureblackkkk/my_volume/concept-lime-data/vis_dataset/UrbanCars/val/country/0153_bg-country_co_occur_obj-country.jpg,0,0,1, a car driving down a road with a goat on the side of the road
181,/home/pureblackkkk/my_volume/concept-lime-data/vis_dataset/UrbanCars/val/country/0443_bg-country_co_occur_obj-country.jpg,0,0,1, a red truck driving down a dirt road next to a cow
182,/home/pureblackkkk/my_volume/concept-lime-data/vis_dataset/UrbanCars/val/country/0220_bg-country_co_occur_obj-country.jpg,0,0,1, a white truck driving down a paved road in the woods
183,/home/pureblackkkk/my_volume/concept-lime-data/vis_dataset/UrbanCars/val/country/0081_bg-country_co_occur_obj-country.jpg,0,0,1, a truck driving down a road with a deer on the side of the road
184,/home/pureblackkkk/my_volume/concept-lime-data/vis_dataset/UrbanCars/val/country/0096_bg-country_co_occur_obj-country.jpg,0,0,1, a cow is standing in the middle of a road next to a car
185,/home/pureblackkkk/my_volume/concept-lime-data/vis_dataset/UrbanCars/val/country/0152_bg-country_co_occur_obj-country.jpg,0,0,1, a truck driving down a road with a dog on the side of the road
186,/home/pureblackkkk/my_volume/concept-lime-data/vis_dataset/UrbanCars/val/country/0483_bg-urban_co_occur_obj-country.jpg,1,0,0, a white dresser with a red truck on top of it
187,/home/pureblackkkk/my_volume/concept-lime-data/vis_dataset/UrbanCars/val/country/0074_bg-country_co_occur_obj-country.jpg,0,0,1, an image of a van and a horse in the desert
188,/home/pureblackkkk/my_volume/concept-lime-data/vis_dataset/UrbanCars/val/country/0048_bg-country_co_occur_obj-country.jpg,0,0,1, a car driving down a road with a cloud in the background
189,/home/pureblackkkk/my_volume/concept-lime-data/vis_dataset/UrbanCars/val/country/0359_bg-country_co_occur_obj-country.jpg,0,0,1, a car driving down a dirt road next to a cow
190,/home/pureblackkkk/my_volume/concept-lime-data/vis_dataset/UrbanCars/val/country/0444_bg-country_co_occur_obj-country.jpg,0,0,1, a truck driving down a desert road with a cow on the side of the road
191,/home/pureblackkkk/my_volume/concept-lime-data/vis_dataset/UrbanCars/val/country/0022_bg-country_co_occur_obj-country.jpg,0,0,1, a car driving down a dirt road next to a horse
192,/home/pureblackkkk/my_volume/concept-lime-data/vis_dataset/UrbanCars/val/country/0084_bg-country_co_occur_obj-country.jpg,0,0,1, a car and a horse on a dirt road
193,/home/pureblackkkk/my_volume/concept-lime-data/vis_dataset/UrbanCars/val/country/0158_bg-country_co_occur_obj-country.jpg,0,0,1, a car driving down a road with a sheep on the side of the road
194,/home/pureblackkkk/my_volume/concept-lime-data/vis_dataset/UrbanCars/val/country/0185_bg-country_co_occur_obj-country.jpg,0,0,1, a car driving down a dirt road surrounded by trees
195,/home/pureblackkkk/my_volume/concept-lime-data/vis_dataset/UrbanCars/val/country/0172_bg-country_co_occur_obj-country.jpg,0,0,1, a car driving down a dirt road next to a sheep
196,/home/pureblackkkk/my_volume/concept-lime-data/vis_dataset/UrbanCars/val/country/0409_bg-country_co_occur_obj-country.jpg,0,0,1, a car driving down a winding road with a bear on the hood
197,/home/pureblackkkk/my_volume/concept-lime-data/vis_dataset/UrbanCars/val/country/0264_bg-country_co_occur_obj-country.jpg,0,0,1, a car driving down a road with a horse on the side of the road
198,/home/pureblackkkk/my_volume/concept-lime-data/vis_dataset/UrbanCars/val/country/0480_bg-urban_co_occur_obj-country.jpg,1,0,0, a house with a truck in front of it
199,/home/pureblackkkk/my_volume/concept-lime-data/vis_dataset/UrbanCars/val/country/0197_bg-country_co_occur_obj-country.jpg,0,0,1, a picture of a van and a cow on a muddy road
200,/home/pureblackkkk/my_volume/concept-lime-data/vis_dataset/UrbanCars/val/country/0335_bg-country_co_occur_obj-country.jpg,0,0,1, an image of a car driving down a road in the woods
201,/home/pureblackkkk/my_volume/concept-lime-data/vis_dataset/UrbanCars/val/country/0274_bg-country_co_occur_obj-country.jpg,0,0,1, a white truck driving down a dirt road next to a horse
202,/home/pureblackkkk/my_volume/concept-lime-data/vis_dataset/UrbanCars/val/country/0458_bg-country_co_occur_obj-urban.jpg,1,0,0, a green sports car driving down a road next to a stop sign
203,/home/pureblackkkk/my_volume/concept-lime-data/vis_dataset/UrbanCars/val/country/0169_bg-country_co_occur_obj-country.jpg,0,0,1, a white car driving down a curvy road with a mountain in the background
204,/home/pureblackkkk/my_volume/concept-lime-data/vis_dataset/UrbanCars/val/country/0281_bg-country_co_occur_obj-country.jpg,0,0,1, a black car and a white horse on a desert road
205,/home/pureblackkkk/my_volume/concept-lime-data/vis_dataset/UrbanCars/val/country/0046_bg-country_co_occur_obj-country.jpg,0,0,1, a car driving down a road with a cow on the side of the road
206,/home/pureblackkkk/my_volume/concept-lime-data/vis_dataset/UrbanCars/val/country/0361_bg-country_co_occur_obj-country.jpg,0,0,1, a car driving down a dirt road in a grassy field
207,/home/pureblackkkk/my_volume/concept-lime-data/vis_dataset/UrbanCars/val/country/0372_bg-country_co_occur_obj-country.jpg,0,0,1, a blue truck driving down a road with a ram in the background
208,/home/pureblackkkk/my_volume/concept-lime-data/vis_dataset/UrbanCars/val/country/0064_bg-country_co_occur_obj-country.jpg,0,0,1, an image of a car and a horse on a desert road
209,/home/pureblackkkk/my_volume/concept-lime-data/vis_dataset/UrbanCars/val/country/0098_bg-country_co_occur_obj-country.jpg,0,0,1, a car driving down a dirt road next to a horse
210,/home/pureblackkkk/my_volume/concept-lime-data/vis_dataset/UrbanCars/val/country/0344_bg-country_co_occur_obj-country.jpg,0,0,1, a black and white photo of a car and a sheep
211,/home/pureblackkkk/my_volume/concept-lime-data/vis_dataset/UrbanCars/val/country/0144_bg-country_co_occur_obj-country.jpg,0,0,1, a car driving down a road with a deer on the side of the road
212,/home/pureblackkkk/my_volume/concept-lime-data/vis_dataset/UrbanCars/val/country/0211_bg-country_co_occur_obj-country.jpg,0,0,1, a white van driving down a road with trees on either side
213,/home/pureblackkkk/my_volume/concept-lime-data/vis_dataset/UrbanCars/val/country/0229_bg-country_co_occur_obj-country.jpg,0,0,1, a truck driving down a road with a sheep in the air
214,/home/pureblackkkk/my_volume/concept-lime-data/vis_dataset/UrbanCars/val/country/0371_bg-country_co_occur_obj-country.jpg,0,0,1, a truck driving down a road with a sheep on the side of the road
215,/home/pureblackkkk/my_volume/concept-lime-data/vis_dataset/UrbanCars/val/country/0188_bg-country_co_occur_obj-country.jpg,0,0,1, a black truck driving down a snowy road with a cow on the side of the road
216,/home/pureblackkkk/my_volume/concept-lime-data/vis_dataset/UrbanCars/val/country/0280_bg-country_co_occur_obj-country.jpg,1,0,0, a red truck driving down a snowy road next to a horse
217,/home/pureblackkkk/my_volume/concept-lime-data/vis_dataset/UrbanCars/val/country/0026_bg-country_co_occur_obj-country.jpg,0,0,1, a white truck driving down a dirt road next to a horse
218,/home/pureblackkkk/my_volume/concept-lime-data/vis_dataset/UrbanCars/val/country/0403_bg-country_co_occur_obj-country.jpg,0,0,1, a red truck driving down a road next to a camel
219,/home/pureblackkkk/my_volume/concept-lime-data/vis_dataset/UrbanCars/val/country/0086_bg-country_co_occur_obj-country.jpg,0,0,1, a white van is parked in a field of purple flowers
220,/home/pureblackkkk/my_volume/concept-lime-data/vis_dataset/UrbanCars/val/country/0282_bg-country_co_occur_obj-country.jpg,1,0,0, a red van driving down a dirt road next to a horse
221,/home/pureblackkkk/my_volume/concept-lime-data/vis_dataset/UrbanCars/val/country/0133_bg-country_co_occur_obj-country.jpg,0,0,1, a truck driving down a road with a unicorn on the side of the road
222,/home/pureblackkkk/my_volume/concept-lime-data/vis_dataset/UrbanCars/val/country/0294_bg-country_co_occur_obj-country.jpg,0,0,1, a picture of a car and a sheep on a dirt road
223,/home/pureblackkkk/my_volume/concept-lime-data/vis_dataset/UrbanCars/val/country/0105_bg-country_co_occur_obj-country.jpg,0,0,1, a car driving down a road with a cow on the side of the road
224,/home/pureblackkkk/my_volume/concept-lime-data/vis_dataset/UrbanCars/val/country/0437_bg-country_co_occur_obj-country.jpg,0,0,1, a red car driving down a dirt road with a motorcycle in the air above it
225,/home/pureblackkkk/my_volume/concept-lime-data/vis_dataset/UrbanCars/val/country/0036_bg-country_co_occur_obj-country.jpg,0,0,1, an image of a car and a horse in a field
226,/home/pureblackkkk/my_volume/concept-lime-data/vis_dataset/UrbanCars/val/country/0072_bg-country_co_occur_obj-country.jpg,0,0,1, a picture of a truck and a goat on a mountain road
227,/home/pureblackkkk/my_volume/concept-lime-data/vis_dataset/UrbanCars/val/country/0143_bg-country_co_occur_obj-country.jpg,0,0,1, a car driving down a dirt road next to a horse
228,/home/pureblackkkk/my_volume/concept-lime-data/vis_dataset/UrbanCars/val/country/0411_bg-country_co_occur_obj-country.jpg,0,0,1, a car driving down a road with a rainbow in the background
229,/home/pureblackkkk/my_volume/concept-lime-data/vis_dataset/UrbanCars/val/country/0464_bg-country_co_occur_obj-urban.jpg,1,0,0, a car is parked next to a pile of bricks
230,/home/pureblackkkk/my_volume/concept-lime-data/vis_dataset/UrbanCars/val/country/0038_bg-country_co_occur_obj-country.jpg,0,0,1, a red suv is parked in front of a fence
231,/home/pureblackkkk/my_volume/concept-lime-data/vis_dataset/UrbanCars/val/country/0238_bg-country_co_occur_obj-country.jpg,0,0,1, an image of a car and a cow on a road
232,/home/pureblackkkk/my_volume/concept-lime-data/vis_dataset/UrbanCars/val/country/0015_bg-country_co_occur_obj-country.jpg,0,0,1, an orange truck driving down a dirt road with trees on either side
233,/home/pureblackkkk/my_volume/concept-lime-data/vis_dataset/UrbanCars/val/country/0493_bg-urban_co_occur_obj-country.jpg,1,0,0, a car parked in front of a fence with a city in the background
234,/home/pureblackkkk/my_volume/concept-lime-data/vis_dataset/UrbanCars/val/country/0260_bg-country_co_occur_obj-country.jpg,0,0,1, a truck is driving through a field of wheat
235,/home/pureblackkkk/my_volume/concept-lime-data/vis_dataset/UrbanCars/val/country/0392_bg-country_co_occur_obj-country.jpg,0,0,1, an image of a car flying in the air over a mountain
236,/home/pureblackkkk/my_volume/concept-lime-data/vis_dataset/UrbanCars/val/country/0225_bg-country_co_occur_obj-country.jpg,1,0,0, a cow laying on the side of a road next to a van
237,/home/pureblackkkk/my_volume/concept-lime-data/vis_dataset/UrbanCars/val/country/0477_bg-urban_co_occur_obj-country.jpg,0,0,1, a picture of a car and a horse in front of a building
238,/home/pureblackkkk/my_volume/concept-lime-data/vis_dataset/UrbanCars/val/country/0201_bg-country_co_occur_obj-country.jpg,0,0,1, a red jeep driving down a road with a sheep on the side of the road
239,/home/pureblackkkk/my_volume/concept-lime-data/vis_dataset/UrbanCars/val/country/0489_bg-urban_co_occur_obj-country.jpg,0,0,1, a car is flying in the air above a house
240,/home/pureblackkkk/my_volume/concept-lime-data/vis_dataset/UrbanCars/val/country/0293_bg-country_co_occur_obj-country.jpg,0,0,1, a car driving down a road with a sheep on the side of the road
241,/home/pureblackkkk/my_volume/concept-lime-data/vis_dataset/UrbanCars/val/country/0041_bg-country_co_occur_obj-country.jpg,0,0,1, a car driving down a road with a sheep on the side of the road
242,/home/pureblackkkk/my_volume/concept-lime-data/vis_dataset/UrbanCars/val/country/0320_bg-country_co_occur_obj-country.jpg,0,0,1, a white truck driving down a road with a cow on the side of the road
243,/home/pureblackkkk/my_volume/concept-lime-data/vis_dataset/UrbanCars/val/country/0099_bg-country_co_occur_obj-country.jpg,0,0,1, a black truck driving down a snowy mountain road
244,/home/pureblackkkk/my_volume/concept-lime-data/vis_dataset/UrbanCars/val/country/0235_bg-country_co_occur_obj-country.jpg,0,0,1, a red truck driving down a dirt road next to a sheep
245,/home/pureblackkkk/my_volume/concept-lime-data/vis_dataset/UrbanCars/val/country/0033_bg-country_co_occur_obj-country.jpg,0,0,1, a truck with a horse on top of it
246,/home/pureblackkkk/my_volume/concept-lime-data/vis_dataset/UrbanCars/val/country/0351_bg-country_co_occur_obj-country.jpg,0,0,1, a truck driving down a dirt road in the desert
247,/home/pureblackkkk/my_volume/concept-lime-data/vis_dataset/UrbanCars/val/country/0114_bg-country_co_occur_obj-country.jpg,0,0,1, a truck driving down a road with a sheep on the side of the road
248,/home/pureblackkkk/my_volume/concept-lime-data/vis_dataset/UrbanCars/val/country/0334_bg-country_co_occur_obj-country.jpg,0,0,1, an image of a car and a cow with a sunset in the background
249,/home/pureblackkkk/my_volume/concept-lime-data/vis_dataset/UrbanCars/val/country/0078_bg-country_co_occur_obj-country.jpg,0,0,1, an image of a car on a hill with a cloudy sky in the background
250,/home/pureblackkkk/my_volume/concept-lime-data/vis_dataset/UrbanCars/val/country/0129_bg-country_co_occur_obj-country.jpg,0,0,1, a red suv and a camel in the desert
251,/home/pureblackkkk/my_volume/concept-lime-data/vis_dataset/UrbanCars/val/country/0422_bg-country_co_occur_obj-country.jpg,0,0,1, a truck driving down a highway with an elephant in the background
252,/home/pureblackkkk/my_volume/concept-lime-data/vis_dataset/UrbanCars/val/country/0097_bg-country_co_occur_obj-country.jpg,0,0,1, a yellow truck is driving down a road in the woods
253,/home/pureblackkkk/my_volume/concept-lime-data/vis_dataset/UrbanCars/val/country/0170_bg-country_co_occur_obj-country.jpg,0,0,1, a red truck driving down a road next to a deer
254,/home/pureblackkkk/my_volume/concept-lime-data/vis_dataset/UrbanCars/val/country/0162_bg-country_co_occur_obj-country.jpg,0,0,1, a red car driving down a dirt road next to a field
255,/home/pureblackkkk/my_volume/concept-lime-data/vis_dataset/UrbanCars/val/country/0008_bg-country_co_occur_obj-country.jpg,0,0,1, a white van driving down a dirt road next to a horse
256,/home/pureblackkkk/my_volume/concept-lime-data/vis_dataset/UrbanCars/val/country/0284_bg-country_co_occur_obj-country.jpg,0,0,1, an image of a car and a sheep flying in the air
257,/home/pureblackkkk/my_volume/concept-lime-data/vis_dataset/UrbanCars/val/country/0149_bg-country_co_occur_obj-country.jpg,0,0,1, a car driving down a road with a horse on the side of the road
258,/home/pureblackkkk/my_volume/concept-lime-data/vis_dataset/UrbanCars/val/country/0430_bg-country_co_occur_obj-country.jpg,1,0,0, a blurry picture of a car and a cow on a road
259,/home/pureblackkkk/my_volume/concept-lime-data/vis_dataset/UrbanCars/val/country/0002_bg-country_co_occur_obj-country.jpg,0,0,1, a white truck is driving down a dirt road
260,/home/pureblackkkk/my_volume/concept-lime-data/vis_dataset/UrbanCars/val/country/0385_bg-country_co_occur_obj-country.jpg,0,0,1, a red jeep driving down a road next to a deer
261,/home/pureblackkkk/my_volume/concept-lime-data/vis_dataset/UrbanCars/val/country/0379_bg-country_co_occur_obj-country.jpg,0,0,1, a car driving down a dirt road next to a cow
262,/home/pureblackkkk/my_volume/concept-lime-data/vis_dataset/UrbanCars/val/country/0270_bg-country_co_occur_obj-country.jpg,0,0,1, a red truck is driving down a dirt road
263,/home/pureblackkkk/my_volume/concept-lime-data/vis_dataset/UrbanCars/val/country/0486_bg-urban_co_occur_obj-country.jpg,0,0,1, a red truck is parked in a field next to a horse
264,/home/pureblackkkk/my_volume/concept-lime-data/vis_dataset/UrbanCars/val/country/0126_bg-country_co_occur_obj-country.jpg,0,0,1, a truck driving down a dirt road next to a horse
265,/home/pureblackkkk/my_volume/concept-lime-data/vis_dataset/UrbanCars/val/country/0101_bg-country_co_occur_obj-country.jpg,0,0,1, a toyota suv is driving down a dirt road
266,/home/pureblackkkk/my_volume/concept-lime-data/vis_dataset/UrbanCars/val/country/0247_bg-country_co_occur_obj-country.jpg,0,0,1, a picture of a car and a sheep on a road
267,/home/pureblackkkk/my_volume/concept-lime-data/vis_dataset/UrbanCars/val/country/0083_bg-country_co_occur_obj-country.jpg,0,0,1, a picture of a van and a horse on the windshield of a car
268,/home/pureblackkkk/my_volume/concept-lime-data/vis_dataset/UrbanCars/val/country/0259_bg-country_co_occur_obj-country.jpg,1,0,0, a picture of a truck and a chicken flying over a fence
269,/home/pureblackkkk/my_volume/concept-lime-data/vis_dataset/UrbanCars/val/country/0141_bg-country_co_occur_obj-country.jpg,0,0,1, a red van driving down a road with a bull on the side of the road
270,/home/pureblackkkk/my_volume/concept-lime-data/vis_dataset/UrbanCars/val/country/0426_bg-country_co_occur_obj-country.jpg,0,0,1, a bmw suv is parked on a dirt road next to a cow
271,/home/pureblackkkk/my_volume/concept-lime-data/vis_dataset/UrbanCars/val/country/0004_bg-country_co_occur_obj-country.jpg,0,0,1, a truck driving down a road with a cow in the middle of the road
272,/home/pureblackkkk/my_volume/concept-lime-data/vis_dataset/UrbanCars/val/country/0311_bg-country_co_occur_obj-country.jpg,0,0,1, a red truck driving down a dirt road next to a horse
273,/home/pureblackkkk/my_volume/concept-lime-data/vis_dataset/UrbanCars/val/country/0187_bg-country_co_occur_obj-country.jpg,0,0,1, a red jeep with a sheep in the middle of the road
274,/home/pureblackkkk/my_volume/concept-lime-data/vis_dataset/UrbanCars/val/country/0258_bg-country_co_occur_obj-country.jpg,0,0,1, a truck driving down a road with a cow on the side of the road
275,/home/pureblackkkk/my_volume/concept-lime-data/vis_dataset/UrbanCars/val/country/0369_bg-country_co_occur_obj-country.jpg,0,0,1, a picture of a van and a cow in a field
276,/home/pureblackkkk/my_volume/concept-lime-data/vis_dataset/UrbanCars/val/country/0453_bg-country_co_occur_obj-urban.jpg,0,0,1, a white truck driving down a dirt road next to a green fire hydrant
277,/home/pureblackkkk/my_volume/concept-lime-data/vis_dataset/UrbanCars/val/country/0364_bg-country_co_occur_obj-country.jpg,0,0,1, an image of a car driving down a road with mountains in the background
278,/home/pureblackkkk/my_volume/concept-lime-data/vis_dataset/UrbanCars/val/country/0117_bg-country_co_occur_obj-country.jpg,0,0,1, a white truck driving down a dirt road next to a cow
279,/home/pureblackkkk/my_volume/concept-lime-data/vis_dataset/UrbanCars/val/country/0321_bg-country_co_occur_obj-country.jpg,0,0,1, a white van is driving down a winding road
280,/home/pureblackkkk/my_volume/concept-lime-data/vis_dataset/UrbanCars/val/country/0047_bg-country_co_occur_obj-country.jpg,0,0,1, a picture of a car on a road with a sign in the background
281,/home/pureblackkkk/my_volume/concept-lime-data/vis_dataset/UrbanCars/val/country/0467_bg-country_co_occur_obj-urban.jpg,1,0,0, a white truck driving down a road with trees on either side
282,/home/pureblackkkk/my_volume/concept-lime-data/vis_dataset/UrbanCars/val/country/0009_bg-country_co_occur_obj-country.jpg,0,0,1, an image of a car driving down a road with cows in the background
283,/home/pureblackkkk/my_volume/concept-lime-data/vis_dataset/UrbanCars/val/country/0058_bg-country_co_occur_obj-country.jpg,0,0,1, a van is driving down a dirt road next to a bull
284,/home/pureblackkkk/my_volume/concept-lime-data/vis_dataset/UrbanCars/val/country/0118_bg-country_co_occur_obj-country.jpg,0,0,1, a car driving down a road with a sheep on the side of the road
285,/home/pureblackkkk/my_volume/concept-lime-data/vis_dataset/UrbanCars/val/country/0110_bg-country_co_occur_obj-country.jpg,0,0,1, an image of a truck driving down a deserted road
286,/home/pureblackkkk/my_volume/concept-lime-data/vis_dataset/UrbanCars/val/country/0071_bg-country_co_occur_obj-country.jpg,0,0,1, a jeep driving down a dirt road next to a sheep
287,/home/pureblackkkk/my_volume/concept-lime-data/vis_dataset/UrbanCars/val/country/0370_bg-country_co_occur_obj-country.jpg,0,0,1, a truck driving down a road with a rhino on the side of the road
288,/home/pureblackkkk/my_volume/concept-lime-data/vis_dataset/UrbanCars/val/country/0473_bg-country_co_occur_obj-urban.jpg,1,0,0, a red suv driving down a dirt road next to a stop sign
289,/home/pureblackkkk/my_volume/concept-lime-data/vis_dataset/UrbanCars/val/country/0312_bg-country_co_occur_obj-country.jpg,0,0,1, a white truck driving down a dark road at night
290,/home/pureblackkkk/my_volume/concept-lime-data/vis_dataset/UrbanCars/val/country/0441_bg-country_co_occur_obj-country.jpg,0,0,1, a white van is parked next to a fence with a bull on the other side of the fence
291,/home/pureblackkkk/my_volume/concept-lime-data/vis_dataset/UrbanCars/val/country/0393_bg-country_co_occur_obj-country.jpg,0,0,1, a truck driving down a road with a horse flying above it
292,/home/pureblackkkk/my_volume/concept-lime-data/vis_dataset/UrbanCars/val/country/0471_bg-country_co_occur_obj-urban.jpg,0,0,1, a red truck that is flying in the air
293,/home/pureblackkkk/my_volume/concept-lime-data/vis_dataset/UrbanCars/val/country/0039_bg-country_co_occur_obj-country.jpg,0,0,1, a black car is driving down a road in the middle of nowhere
294,/home/pureblackkkk/my_volume/concept-lime-data/vis_dataset/UrbanCars/val/country/0253_bg-country_co_occur_obj-country.jpg,0,0,1, a bmw suv parked on a dirt road next to a tent
295,/home/pureblackkkk/my_volume/concept-lime-data/vis_dataset/UrbanCars/val/country/0405_bg-country_co_occur_obj-country.jpg,0,0,1, a car driving down a dirt road next to a cow
296,/home/pureblackkkk/my_volume/concept-lime-data/vis_dataset/UrbanCars/val/country/0457_bg-country_co_occur_obj-urban.jpg,1,0,0, a red suv is parked in front of a stop sign
297,/home/pureblackkkk/my_volume/concept-lime-data/vis_dataset/UrbanCars/val/country/0291_bg-country_co_occur_obj-country.jpg,0,0,1, a car driving down a road with a sheep on the side of the road
298,/home/pureblackkkk/my_volume/concept-lime-data/vis_dataset/UrbanCars/val/country/0184_bg-country_co_occur_obj-country.jpg,0,0,1, a red suv driving down a road with a cow on the side of the road
299,/home/pureblackkkk/my_volume/concept-lime-data/vis_dataset/UrbanCars/val/country/0494_bg-urban_co_occur_obj-country.jpg,0,0,1, a black jeep is parked next to a sheep at night
300,/home/pureblackkkk/my_volume/concept-lime-data/vis_dataset/UrbanCars/val/country/0212_bg-country_co_occur_obj-country.jpg,0,0,1, a car driving down a road next to a cow
301,/home/pureblackkkk/my_volume/concept-lime-data/vis_dataset/UrbanCars/val/country/0271_bg-country_co_occur_obj-country.jpg,0,0,1, a car driving down a road with cows on the side of the road
302,/home/pureblackkkk/my_volume/concept-lime-data/vis_dataset/UrbanCars/val/country/0306_bg-country_co_occur_obj-country.jpg,0,0,1, a hummer truck driving down a road with a sheep next to it
303,/home/pureblackkkk/my_volume/concept-lime-data/vis_dataset/UrbanCars/val/country/0079_bg-country_co_occur_obj-country.jpg,0,0,1, a car driving down a winding road in the mountains
304,/home/pureblackkkk/my_volume/concept-lime-data/vis_dataset/UrbanCars/val/country/0068_bg-country_co_occur_obj-country.jpg,0,0,1, a car is flying through the air on a road
305,/home/pureblackkkk/my_volume/concept-lime-data/vis_dataset/UrbanCars/val/country/0337_bg-country_co_occur_obj-country.jpg,0,0,1, a car driving down a winding road in the woods
306,/home/pureblackkkk/my_volume/concept-lime-data/vis_dataset/UrbanCars/val/country/0090_bg-country_co_occur_obj-country.jpg,0,0,1, a picture of a car and a cow on a road
307,/home/pureblackkkk/my_volume/concept-lime-data/vis_dataset/UrbanCars/val/country/0054_bg-country_co_occur_obj-country.jpg,1,0,0, a picture of a cow and a van in the snow
308,/home/pureblackkkk/my_volume/concept-lime-data/vis_dataset/UrbanCars/val/country/0415_bg-country_co_occur_obj-country.jpg,0,0,1, a car driving down a road with a horse on the side of the road
309,/home/pureblackkkk/my_volume/concept-lime-data/vis_dataset/UrbanCars/val/country/0390_bg-country_co_occur_obj-country.jpg,0,0,1, a van parked on the side of a road next to a horse
310,/home/pureblackkkk/my_volume/concept-lime-data/vis_dataset/UrbanCars/val/country/0256_bg-country_co_occur_obj-country.jpg,0,0,1, a picture of a car and a sheep on a dirt road
311,/home/pureblackkkk/my_volume/concept-lime-data/vis_dataset/UrbanCars/val/country/0353_bg-country_co_occur_obj-country.jpg,0,0,1, a picture of a car and a sheep on a mountain
